
BoundingBoxOO Length
 ==================== 
BoundingBoxOO Length A,BoundingBoxOO Length B,BoundingBoxOO Length C,Unit,Category,Collection,Time,TrackID,ID,
4.98244,6.00404,10.4077,um,Surface,BoundingBoxOO Length,346,1000258922,269899,
3.8228,5.58528,8.28207,um,Surface,BoundingBoxOO Length,346,1000224463,269900,
6.09502,8.60953,12.6033,um,Surface,BoundingBoxOO Length,346,1000269435,269901,
5.31989,7.41827,8.95999,um,Surface,BoundingBoxOO Length,346,1000260645,269902,
5.85829,6.69724,8.35443,um,Surface,BoundingBoxOO Length,346,1000259637,269903,
3.92801,7.52753,8.21474,um,Surface,BoundingBoxOO Length,346,1000224473,269904,
6.53368,7.52106,6.59607,um,Surface,BoundingBoxOO Length,346,1000257942,269905,
3.69322,5.89889,7.78416,um,Surface,BoundingBoxOO Length,346,1000241014,269906,
3.1932,5.69986,8.28159,um,Surface,BoundingBoxOO Length,346,1000265682,269907,
9.00525,9.47523,10.2532,um,Surface,BoundingBoxOO Length,346,1000243967,269908,
6.52938,6.77782,9.06677,um,Surface,BoundingBoxOO Length,346,1000225621,269909,
5.0663,5.54005,8.52794,um,Surface,BoundingBoxOO Length,346,1000224474,269910,
8.80709,10.0473,15.784,um,Surface,BoundingBoxOO Length,346,1000267379,269911,
11.2531,12.317,13.1338,um,Surface,BoundingBoxOO Length,346,1000266920,269912,
7.6921,9.66457,14.9832,um,Surface,BoundingBoxOO Length,346,1000268226,269913,
3.92932,4.48859,6.12617,um,Surface,BoundingBoxOO Length,346,1000264627,269914,
7.71072,7.74393,9.13829,um,Surface,BoundingBoxOO Length,346,1000234024,269915,
7.32486,9.41298,12.428,um,Surface,BoundingBoxOO Length,346,1000253792,269916,
4.62791,7.07167,10.0478,um,Surface,BoundingBoxOO Length,346,1000227400,269917,
4.86292,6.0122,8.08531,um,Surface,BoundingBoxOO Length,346,1000266761,269918,
10.1784,10.5224,12.7809,um,Surface,BoundingBoxOO Length,346,1000266698,269919,
7.74756,7.81977,9.68534,um,Surface,BoundingBoxOO Length,346,1000263392,269920,
7.97451,9.07052,9.71949,um,Surface,BoundingBoxOO Length,346,1000224505,269921,
5.31015,8.18825,7.51337,um,Surface,BoundingBoxOO Length,346,1000264536,269922,
6.67936,11.0384,19.4837,um,Surface,BoundingBoxOO Length,346,1000228532,269923,
11.1715,13.0197,16.384,um,Surface,BoundingBoxOO Length,346,1000268792,269924,
5.3249,6.67239,8.99825,um,Surface,BoundingBoxOO Length,346,1000224507,269925,
5.09778,8.24335,9.74485,um,Surface,BoundingBoxOO Length,346,1000264276,269926,
7.23031,8.28998,9.38958,um,Surface,BoundingBoxOO Length,346,1000234078,269927,
7.36383,7.75397,9.71305,um,Surface,BoundingBoxOO Length,346,1000268063,269928,
4.67277,8.3113,7.11226,um,Surface,BoundingBoxOO Length,346,1000267420,269929,
3.43999,7.02837,7.68788,um,Surface,BoundingBoxOO Length,346,1000238489,269930,
3.97154,7.5857,8.7359,um,Surface,BoundingBoxOO Length,346,1000224533,269931,
5.45341,6.10855,8.95083,um,Surface,BoundingBoxOO Length,346,1000224525,269932,
6.45303,8.54856,8.88948,um,Surface,BoundingBoxOO Length,346,1000267188,269933,
4.78113,9.65655,12.1354,um,Surface,BoundingBoxOO Length,346,1000268868,269934,
7.12344,7.42784,8.81934,um,Surface,BoundingBoxOO Length,346,1000224535,269935,
6.43989,8.42734,10.3807,um,Surface,BoundingBoxOO Length,346,1000261378,269936,
5.53401,5.63276,9.29874,um,Surface,BoundingBoxOO Length,346,1000224550,269937,
6.33261,7.91165,9.39402,um,Surface,BoundingBoxOO Length,346,1000252058,269938,
6.2464,7.48557,8.29038,um,Surface,BoundingBoxOO Length,346,1000224560,269939,
3.37908,5.09868,7.43046,um,Surface,BoundingBoxOO Length,346,1000267580,269940,
5.72079,6.85769,9.25155,um,Surface,BoundingBoxOO Length,346,1000252809,269941,
11.1033,11.7135,12.0522,um,Surface,BoundingBoxOO Length,346,1000263155,269942,
9.77211,10.5965,10.6318,um,Surface,BoundingBoxOO Length,346,1000269593,269943,
5.71255,6.02964,7.8449,um,Surface,BoundingBoxOO Length,346,1000261272,269944,
4.85646,6.33257,8.16178,um,Surface,BoundingBoxOO Length,346,1000262231,269945,
4.34333,5.37783,8.88892,um,Surface,BoundingBoxOO Length,346,1000224568,269946,
5.56386,7.46286,9.33026,um,Surface,BoundingBoxOO Length,346,1000269364,269947,
4.1614,7.3363,8.83329,um,Surface,BoundingBoxOO Length,346,1000268946,269948,
7.62369,9.3505,9.50408,um,Surface,BoundingBoxOO Length,346,1000248436,269949,
6.5015,6.15881,10.1517,um,Surface,BoundingBoxOO Length,346,1000250231,269950,
6.20613,7.59065,7.78386,um,Surface,BoundingBoxOO Length,347,1000268022,269951,
5.98496,7.75492,8.39895,um,Surface,BoundingBoxOO Length,347,1000266437,269952,
7.28694,8.92444,10.9212,um,Surface,BoundingBoxOO Length,347,1000269435,269953,
6.81084,7.16293,9.88986,um,Surface,BoundingBoxOO Length,347,1000260645,269954,
5.60218,5.33831,8.43757,um,Surface,BoundingBoxOO Length,347,1000257942,269955,
6.54763,6.92564,8.6742,um,Surface,BoundingBoxOO Length,347,1000259637,269956,
8.94284,10.1425,16.5447,um,Surface,BoundingBoxOO Length,347,1000268226,269957,
6.00219,7.27576,10.7075,um,Surface,BoundingBoxOO Length,347,1000225621,269958,
4.37591,5.30268,7.94435,um,Surface,BoundingBoxOO Length,347,1000224474,269959,
6.93193,7.35998,12.6423,um,Surface,BoundingBoxOO Length,347,1000267379,269960,
7.28422,9.40886,10.1614,um,Surface,BoundingBoxOO Length,347,1000243967,269961,
6.42314,8.99616,14.3214,um,Surface,BoundingBoxOO Length,347,1000265682,269962,
3.03745,4.72611,7.49022,um,Surface,BoundingBoxOO Length,347,1000264618,269963,
10.9713,11.931,13.6425,um,Surface,BoundingBoxOO Length,347,1000266920,269964,
4.6109,7.72515,8.37138,um,Surface,BoundingBoxOO Length,347,1000239472,269965,
4.6128,5.38799,7.8848,um,Surface,BoundingBoxOO Length,347,1000266761,269966,
7.76839,8.10891,8.39078,um,Surface,BoundingBoxOO Length,347,1000234024,269967,
3.96971,6.60752,7.75844,um,Surface,BoundingBoxOO Length,347,1000227400,269968,
5.41059,7.10754,11.9227,um,Surface,BoundingBoxOO Length,347,1000253792,269969,
3.61595,5.8523,7.35551,um,Surface,BoundingBoxOO Length,347,1000266765,269970,
10.5704,12.4435,12.8585,um,Surface,BoundingBoxOO Length,347,1000266698,269971,
7.17631,9.79161,9.80686,um,Surface,BoundingBoxOO Length,347,1000263392,269972,
5.43809,6.11788,6.62833,um,Surface,BoundingBoxOO Length,347,1000226515,269973,
5.23841,6.23183,10.2342,um,Surface,BoundingBoxOO Length,347,1000264536,269974,
7.74956,8.8781,10.3038,um,Surface,BoundingBoxOO Length,347,1000224505,269975,
6.34578,7.9639,11.7325,um,Surface,BoundingBoxOO Length,347,1000228532,269976,
11.3967,12.6497,18.586,um,Surface,BoundingBoxOO Length,347,1000268792,269977,
4.41915,5.56532,9.49669,um,Surface,BoundingBoxOO Length,347,1000224507,269978,
5.72047,7.55462,9.37927,um,Surface,BoundingBoxOO Length,347,1000264276,269979,
7.50273,9.02873,10.031,um,Surface,BoundingBoxOO Length,347,1000234078,269980,
5.28675,7.02824,8.05545,um,Surface,BoundingBoxOO Length,347,1000268063,269981,
4.20676,6.14014,7.45587,um,Surface,BoundingBoxOO Length,347,1000267420,269982,
5.15784,7.56684,8.56486,um,Surface,BoundingBoxOO Length,347,1000238489,269983,
5.25668,6.43653,8.54096,um,Surface,BoundingBoxOO Length,347,1000224525,269984,
5.94501,6.55897,8.88976,um,Surface,BoundingBoxOO Length,347,1000224534,269985,
6.11318,7.77042,8.25468,um,Surface,BoundingBoxOO Length,347,1000267188,269986,
6.82325,8.77565,10.3868,um,Surface,BoundingBoxOO Length,347,1000268868,269987,
6.96616,7.04492,9.07117,um,Surface,BoundingBoxOO Length,347,1000224535,269988,
6.09482,6.86385,9.36049,um,Surface,BoundingBoxOO Length,347,1000261378,269989,
4.96507,6.61036,8.81436,um,Surface,BoundingBoxOO Length,347,1000224546,269990,
6.66115,9.46707,14.6743,um,Surface,BoundingBoxOO Length,347,1000224550,269991,
7.21882,9.00093,12.5585,um,Surface,BoundingBoxOO Length,347,1000267580,269992,
7.11802,7.83229,12.5638,um,Surface,BoundingBoxOO Length,347,1000252809,269993,
5.37497,7.52559,9.62159,um,Surface,BoundingBoxOO Length,347,1000252058,269994,
4.39206,6.98286,7.74071,um,Surface,BoundingBoxOO Length,347,1000261272,269995,
6.50747,6.60984,9.24879,um,Surface,BoundingBoxOO Length,347,1000224560,269996,
9.29865,10.0205,11.6203,um,Surface,BoundingBoxOO Length,347,1000263155,269997,
9.1757,10.4048,10.9259,um,Surface,BoundingBoxOO Length,347,1000269593,269998,
4.28709,6.48303,8.04791,um,Surface,BoundingBoxOO Length,347,1000269999,269999,
6.52371,6.32928,7.96852,um,Surface,BoundingBoxOO Length,347,1000262231,270000,
5.54183,7.83283,8.33532,um,Surface,BoundingBoxOO Length,347,1000224568,270001,
5.80461,8.23376,9.14699,um,Surface,BoundingBoxOO Length,347,1000269364,270002,
6.04533,5.76117,9.24997,um,Surface,BoundingBoxOO Length,347,1000268946,270003,
7.64549,9.00625,10.628,um,Surface,BoundingBoxOO Length,347,1000248436,270004,
6.04428,5.93913,9.68745,um,Surface,BoundingBoxOO Length,347,1000250231,270005,
3.97495,6.27029,8.27843,um,Surface,BoundingBoxOO Length,348,1000241014,270006,
5.38129,6.61385,8.0758,um,Surface,BoundingBoxOO Length,348,1000266437,270007,
5.10511,5.12516,6.51917,um,Surface,BoundingBoxOO Length,348,1000258922,270008,
2.99847,3.74194,7.09605,um,Surface,BoundingBoxOO Length,348,1000262358,270009,
3.73393,6.4733,7.93245,um,Surface,BoundingBoxOO Length,348,1000224463,270010,
7.24801,9.22504,11.8178,um,Surface,BoundingBoxOO Length,348,1000269435,270011,
6.58095,8.32452,8.32233,um,Surface,BoundingBoxOO Length,348,1000260645,270012,
8.4939,9.32437,10.1637,um,Surface,BoundingBoxOO Length,348,1000268226,270013,
5.8862,8.19683,8.27679,um,Surface,BoundingBoxOO Length,348,1000224474,270014,
6.17298,7.3196,7.54595,um,Surface,BoundingBoxOO Length,348,1000259637,270015,
4.4488,6.37293,7.7405,um,Surface,BoundingBoxOO Length,348,1000224473,270016,
5.33134,6.07233,10.7664,um,Surface,BoundingBoxOO Length,348,1000257942,270017,
5.38388,8.10164,9.93204,um,Surface,BoundingBoxOO Length,348,1000225621,270018,
4.58978,6.29768,9.20349,um,Surface,BoundingBoxOO Length,348,1000267379,270019,
9.30515,10.4761,11.1807,um,Surface,BoundingBoxOO Length,348,1000243967,270020,
5.08666,7.15971,8.87465,um,Surface,BoundingBoxOO Length,348,1000264618,270021,
7.12442,9.46605,17.4704,um,Surface,BoundingBoxOO Length,348,1000265682,270022,
11.4813,11.9633,13.1389,um,Surface,BoundingBoxOO Length,348,1000266920,270023,
3.77989,5.00691,8.29358,um,Surface,BoundingBoxOO Length,348,1000239472,270024,
4.95076,6.65158,10.9099,um,Surface,BoundingBoxOO Length,348,1000227400,270025,
7.13085,9.24084,8.83579,um,Surface,BoundingBoxOO Length,348,1000234024,270026,
5.17876,7.01421,8.79014,um,Surface,BoundingBoxOO Length,348,1000266761,270027,
3.77271,5.13493,7.68203,um,Surface,BoundingBoxOO Length,348,1000267774,270028,
5.89169,7.37971,13.0953,um,Surface,BoundingBoxOO Length,348,1000266765,270029,
6.65343,9.23218,12.0839,um,Surface,BoundingBoxOO Length,348,1000253792,270030,
9.43524,10.5441,15.0756,um,Surface,BoundingBoxOO Length,348,1000266698,270031,
4.07438,6.3585,8.008,um,Surface,BoundingBoxOO Length,348,1000226074,270032,
8.00538,10.4089,11.0529,um,Surface,BoundingBoxOO Length,348,1000224505,270033,
8.5997,8.67769,9.37992,um,Surface,BoundingBoxOO Length,348,1000263392,270034,
3.52386,6.45575,6.88714,um,Surface,BoundingBoxOO Length,348,1000226515,270035,
6.82657,7.23934,8.71447,um,Surface,BoundingBoxOO Length,348,1000264536,270036,
5.6192,7.45054,8.82876,um,Surface,BoundingBoxOO Length,348,1000228532,270037,
11.9396,12.7544,15.4644,um,Surface,BoundingBoxOO Length,348,1000268792,270038,
5.16412,7.37005,8.7336,um,Surface,BoundingBoxOO Length,348,1000269220,270039,
6.20461,7.6099,8.57723,um,Surface,BoundingBoxOO Length,348,1000224507,270040,
3.78835,6.16113,8.50925,um,Surface,BoundingBoxOO Length,348,1000270041,270041,
6.81153,7.80201,10.0021,um,Surface,BoundingBoxOO Length,348,1000234078,270042,
9.29028,8.54893,15.5764,um,Surface,BoundingBoxOO Length,348,1000268063,270043,
4.15277,6.39176,9.06858,um,Surface,BoundingBoxOO Length,348,1000267420,270044,
6.10695,6.39492,8.8175,um,Surface,BoundingBoxOO Length,348,1000224525,270045,
3.65454,7.26849,8.39394,um,Surface,BoundingBoxOO Length,348,1000224533,270046,
5.42709,6.11755,8.28612,um,Surface,BoundingBoxOO Length,348,1000224534,270047,
8.08468,8.97402,9.33415,um,Surface,BoundingBoxOO Length,348,1000268868,270048,
4.29663,7.16034,7.9785,um,Surface,BoundingBoxOO Length,348,1000267188,270049,
6.29275,7.33253,8.23018,um,Surface,BoundingBoxOO Length,348,1000224535,270050,
6.87997,9.3752,10.588,um,Surface,BoundingBoxOO Length,348,1000261378,270051,
6.31448,8.09047,9.05937,um,Surface,BoundingBoxOO Length,348,1000224546,270052,
7.0097,9.95252,15.7726,um,Surface,BoundingBoxOO Length,348,1000224550,270053,
6.5538,7.60825,9.51466,um,Surface,BoundingBoxOO Length,348,1000252058,270054,
6.10303,6.0932,8.47964,um,Surface,BoundingBoxOO Length,348,1000224560,270055,
3.24859,8.50942,10.1007,um,Surface,BoundingBoxOO Length,348,1000252809,270056,
7.176,10.7627,12.3357,um,Surface,BoundingBoxOO Length,348,1000267580,270057,
3.95046,5.21404,7.38222,um,Surface,BoundingBoxOO Length,348,1000261272,270058,
9.01251,9.8854,10.6566,um,Surface,BoundingBoxOO Length,348,1000269593,270059,
10.4074,10.2482,11.1486,um,Surface,BoundingBoxOO Length,348,1000263155,270060,
4.96118,5.40419,7.50157,um,Surface,BoundingBoxOO Length,348,1000255599,270061,
4.9603,6.4366,7.81682,um,Surface,BoundingBoxOO Length,348,1000262231,270062,
3.97331,5.45603,10.5994,um,Surface,BoundingBoxOO Length,348,1000269999,270063,
6.70093,7.46694,9.49463,um,Surface,BoundingBoxOO Length,348,1000269364,270064,
4.09992,5.83364,8.4452,um,Surface,BoundingBoxOO Length,348,1000268946,270065,
6.81548,8.15238,9.105,um,Surface,BoundingBoxOO Length,348,1000248436,270066,
4.87743,7.27493,8.72114,um,Surface,BoundingBoxOO Length,348,1000250231,270067,
6.26603,7.5385,8.28116,um,Surface,BoundingBoxOO Length,349,1000224474,270068,
8.50791,9.26289,11.2318,um,Surface,BoundingBoxOO Length,349,1000268226,270069,
4.92346,6.52882,8.47301,um,Surface,BoundingBoxOO Length,349,1000224473,270070,
5.49796,8.13761,8.91483,um,Surface,BoundingBoxOO Length,349,1000259637,270071,
4.41715,5.7551,7.59998,um,Surface,BoundingBoxOO Length,349,1000241014,270072,
3.5288,5.21183,8.38947,um,Surface,BoundingBoxOO Length,349,1000268022,270073,
7.61256,7.76649,8.48371,um,Surface,BoundingBoxOO Length,349,1000266437,270074,
4.65316,8.53717,8.65136,um,Surface,BoundingBoxOO Length,349,1000258922,270075,
4.71008,5.21633,8.50113,um,Surface,BoundingBoxOO Length,349,1000224463,270076,
8.34143,8.40135,12.8884,um,Surface,BoundingBoxOO Length,349,1000269435,270077,
7.68292,8.23422,10.9528,um,Surface,BoundingBoxOO Length,349,1000260645,270078,
3.7089,4.43,8.67222,um,Surface,BoundingBoxOO Length,349,1000267379,270079,
6.86264,9.37957,12.0749,um,Surface,BoundingBoxOO Length,349,1000225621,270080,
5.43443,6.84607,11.3098,um,Surface,BoundingBoxOO Length,349,1000257942,270081,
11.848,11.8579,12.299,um,Surface,BoundingBoxOO Length,349,1000266920,270082,
8.73762,11.1452,12.0393,um,Surface,BoundingBoxOO Length,349,1000243967,270083,
6.66144,7.97111,15.3003,um,Surface,BoundingBoxOO Length,349,1000265682,270084,
3.84378,7.35782,7.74637,um,Surface,BoundingBoxOO Length,349,1000239472,270085,
7.75311,9.03732,9.06759,um,Surface,BoundingBoxOO Length,349,1000234024,270086,
6.04422,7.50673,11.408,um,Surface,BoundingBoxOO Length,349,1000227400,270087,
5.26638,6.53905,8.23837,um,Surface,BoundingBoxOO Length,349,1000266761,270088,
3.77889,7.42742,12.8273,um,Surface,BoundingBoxOO Length,349,1000266765,270089,
10.2502,18.9773,17.3732,um,Surface,BoundingBoxOO Length,349,1000266698,270090,
7.91576,8.31199,10.3616,um,Surface,BoundingBoxOO Length,349,1000224505,270091,
5.70527,5.84182,9.92709,um,Surface,BoundingBoxOO Length,349,1000264536,270092,
7.7301,9.31615,9.35286,um,Surface,BoundingBoxOO Length,349,1000263392,270093,
3.78574,6.8692,7.41322,um,Surface,BoundingBoxOO Length,349,1000269220,270094,
5.94333,6.74893,8.20655,um,Surface,BoundingBoxOO Length,349,1000226515,270095,
11.3719,12.1942,14.4772,um,Surface,BoundingBoxOO Length,349,1000268792,270096,
5.50511,8.64422,8.89099,um,Surface,BoundingBoxOO Length,349,1000228532,270097,
6.78101,8.65257,9.94423,um,Surface,BoundingBoxOO Length,349,1000224507,270098,
4.64666,7.38491,7.38105,um,Surface,BoundingBoxOO Length,349,1000270041,270099,
7.41251,8.12376,9.87124,um,Surface,BoundingBoxOO Length,349,1000234078,270100,
6.14199,8.21464,13.6742,um,Surface,BoundingBoxOO Length,349,1000268063,270101,
4.1846,5.97848,7.96363,um,Surface,BoundingBoxOO Length,349,1000224525,270102,
4.91388,7.20933,9.42952,um,Surface,BoundingBoxOO Length,349,1000267420,270103,
6.53117,5.96902,9.65393,um,Surface,BoundingBoxOO Length,349,1000224533,270104,
6.47435,7.48518,7.42865,um,Surface,BoundingBoxOO Length,349,1000238489,270105,
6.49077,7.56761,8.57934,um,Surface,BoundingBoxOO Length,349,1000267188,270106,
5.53134,6.03354,8.82044,um,Surface,BoundingBoxOO Length,349,1000224534,270107,
7.927,8.77386,8.27424,um,Surface,BoundingBoxOO Length,349,1000268868,270108,
7.56231,7.9677,9.20993,um,Surface,BoundingBoxOO Length,349,1000224535,270109,
3.92644,7.0971,8.71205,um,Surface,BoundingBoxOO Length,349,1000224546,270110,
7.80445,9.78938,15.4924,um,Surface,BoundingBoxOO Length,349,1000261378,270111,
5.91674,8.25124,9.46075,um,Surface,BoundingBoxOO Length,349,1000267580,270112,
6.8295,7.61628,10.1093,um,Surface,BoundingBoxOO Length,349,1000252058,270113,
5.12719,5.76073,8.06007,um,Surface,BoundingBoxOO Length,349,1000261272,270114,
5.84526,6.77424,8.95938,um,Surface,BoundingBoxOO Length,349,1000224560,270115,
7.5713,9.15253,12.0978,um,Surface,BoundingBoxOO Length,349,1000263155,270116,
8.73105,10.0501,9.74238,um,Surface,BoundingBoxOO Length,349,1000269593,270117,
4.13379,4.6655,7.50838,um,Surface,BoundingBoxOO Length,349,1000262231,270118,
8.71713,7.96687,9.24659,um,Surface,BoundingBoxOO Length,349,1000269595,270119,
5.88138,6.54695,9.15888,um,Surface,BoundingBoxOO Length,349,1000269999,270120,
5.25433,6.89186,9.105,um,Surface,BoundingBoxOO Length,349,1000255599,270121,
7.0642,8.11902,9.08176,um,Surface,BoundingBoxOO Length,349,1000269364,270122,
4.72331,6.56955,8.4554,um,Surface,BoundingBoxOO Length,349,1000224568,270123,
4.57099,5.6869,8.67847,um,Surface,BoundingBoxOO Length,349,1000268946,270124,
7.97304,8.04993,10.2275,um,Surface,BoundingBoxOO Length,349,1000248436,270125,
5.74411,8.19584,10.384,um,Surface,BoundingBoxOO Length,349,1000250231,270126,
7.04455,9.07123,10.0358,um,Surface,BoundingBoxOO Length,350,1000225621,270127,
5.97294,8.20309,8.24881,um,Surface,BoundingBoxOO Length,350,1000224474,270128,
5.81294,7.76041,8.8734,um,Surface,BoundingBoxOO Length,350,1000224473,270129,
5.18443,6.50275,7.90894,um,Surface,BoundingBoxOO Length,350,1000259637,270130,
5.33626,7.13527,9.26509,um,Surface,BoundingBoxOO Length,350,1000241014,270131,
4.78453,6.93345,7.91502,um,Surface,BoundingBoxOO Length,350,1000268022,270132,
6.2789,7.93847,8.60769,um,Surface,BoundingBoxOO Length,350,1000266437,270133,
4.35215,5.7583,7.65878,um,Surface,BoundingBoxOO Length,350,1000258922,270134,
6.21931,6.87563,8.29958,um,Surface,BoundingBoxOO Length,350,1000224463,270135,
8.33011,9.01955,11.4269,um,Surface,BoundingBoxOO Length,350,1000269435,270136,
8.47507,9.23336,11.2861,um,Surface,BoundingBoxOO Length,350,1000260645,270137,
9.66615,9.93001,11.1535,um,Surface,BoundingBoxOO Length,350,1000243967,270138,
5.37944,6.3405,7.14786,um,Surface,BoundingBoxOO Length,350,1000267379,270139,
6.80673,8.65692,9.87178,um,Surface,BoundingBoxOO Length,350,1000257942,270140,
9.85356,11.15,9.78727,um,Surface,BoundingBoxOO Length,350,1000268226,270141,
8.26874,8.58399,14.4761,um,Surface,BoundingBoxOO Length,350,1000265682,270142,
11.2119,11.7784,12.6951,um,Surface,BoundingBoxOO Length,350,1000266920,270143,
7.85065,9.32539,11.0354,um,Surface,BoundingBoxOO Length,350,1000234024,270144,
3.91412,7.82895,8.91655,um,Surface,BoundingBoxOO Length,350,1000266761,270145,
9.33771,14.2245,15.3226,um,Surface,BoundingBoxOO Length,350,1000253792,270146,
6.90646,10.2494,14.7598,um,Surface,BoundingBoxOO Length,350,1000266698,270147,
7.90787,8.45739,10.3119,um,Surface,BoundingBoxOO Length,350,1000224505,270148,
5.99337,6.74593,8.70717,um,Surface,BoundingBoxOO Length,350,1000264536,270149,
9.18186,9.39326,12.3757,um,Surface,BoundingBoxOO Length,350,1000263392,270150,
5.67566,7.10718,7.73877,um,Surface,BoundingBoxOO Length,350,1000226515,270151,
10.1433,12.1317,14.8046,um,Surface,BoundingBoxOO Length,350,1000268792,270152,
6.31268,8.90934,13.5911,um,Surface,BoundingBoxOO Length,350,1000228532,270153,
5.98092,5.05909,8.19892,um,Surface,BoundingBoxOO Length,350,1000269220,270154,
5.58782,6.44757,7.14823,um,Surface,BoundingBoxOO Length,350,1000270041,270155,
