
BoundingBoxAA Length
 ==================== 
BoundingBoxAA Length X,BoundingBoxAA Length Y,BoundingBoxAA Length Z,Unit,Category,Collection,Time,TrackID,ID,
14.1699,14.1699,14.7,um,Surface,BoundingBoxAA Length,3,1000224771,224771,
14.1699,14.1698,13.65,um,Surface,BoundingBoxAA Length,3,1000224534,224772,
14.1699,17.7124,13.65,um,Surface,BoundingBoxAA Length,3,1000224529,224773,
10.6274,14.1698,12.6,um,Surface,BoundingBoxAA Length,3,1000224535,224774,
14.1698,14.1699,14.7,um,Surface,BoundingBoxAA Length,3,1000224533,224775,
14.1699,14.1699,12.6,um,Surface,BoundingBoxAA Length,3,1000224538,224776,
14.1698,14.1698,14.7,um,Surface,BoundingBoxAA Length,3,1000224537,224777,
17.7123,10.6274,12.6,um,Surface,BoundingBoxAA Length,3,1000224539,224778,
10.6274,14.1699,12.6,um,Surface,BoundingBoxAA Length,3,1000224543,224779,
14.1699,14.1698,11.55,um,Surface,BoundingBoxAA Length,3,1000224541,224780,
14.1699,17.7123,13.65,um,Surface,BoundingBoxAA Length,3,1000224536,224781,
14.1698,14.1699,13.65,um,Surface,BoundingBoxAA Length,3,1000224546,224782,
10.6274,14.1699,14.7,um,Surface,BoundingBoxAA Length,3,1000224542,224783,
10.6274,14.1699,12.6,um,Surface,BoundingBoxAA Length,3,1000224540,224784,
14.1699,14.1699,13.65,um,Surface,BoundingBoxAA Length,3,1000224549,224785,
7.08493,10.6274,11.55,um,Surface,BoundingBoxAA Length,3,1000224548,224786,
14.1699,14.1699,15.75,um,Surface,BoundingBoxAA Length,3,1000224545,224787,
10.6274,14.1698,12.6,um,Surface,BoundingBoxAA Length,3,1000224544,224788,
14.1699,10.6274,13.65,um,Surface,BoundingBoxAA Length,3,1000224552,224789,
10.6274,14.1699,12.6,um,Surface,BoundingBoxAA Length,3,1000224553,224790,
14.1699,14.1699,13.65,um,Surface,BoundingBoxAA Length,3,1000224547,224791,
10.6274,14.1698,12.6,um,Surface,BoundingBoxAA Length,3,1000224550,224792,
10.6274,14.1698,11.55,um,Surface,BoundingBoxAA Length,3,1000224551,224793,
14.1699,17.7123,13.65,um,Surface,BoundingBoxAA Length,3,1000224557,224794,
14.1699,14.1699,12.6,um,Surface,BoundingBoxAA Length,3,1000224554,224795,
14.1699,14.1699,13.65,um,Surface,BoundingBoxAA Length,3,1000224555,224796,
10.6274,14.1699,14.7,um,Surface,BoundingBoxAA Length,3,1000224558,224797,
10.6274,7.08493,8.4,um,Surface,BoundingBoxAA Length,3,1000224798,224798,
14.1698,17.7123,13.65,um,Surface,BoundingBoxAA Length,3,1000224556,224799,
17.7123,14.1699,15.75,um,Surface,BoundingBoxAA Length,3,1000224562,224800,
14.1699,10.6274,11.55,um,Surface,BoundingBoxAA Length,3,1000224563,224801,
14.1699,17.7123,11.55,um,Surface,BoundingBoxAA Length,3,1000224802,224802,
17.7123,17.7123,17.85,um,Surface,BoundingBoxAA Length,3,1000224559,224803,
14.1698,14.1699,13.65,um,Surface,BoundingBoxAA Length,3,1000224561,224804,
10.6274,14.1699,12.6,um,Surface,BoundingBoxAA Length,3,1000224805,224805,
10.6274,14.1699,13.65,um,Surface,BoundingBoxAA Length,3,1000224560,224806,
14.1698,14.1699,12.6,um,Surface,BoundingBoxAA Length,3,1000224565,224807,
10.6274,17.7123,16.8,um,Surface,BoundingBoxAA Length,3,1000224564,224808,
14.1698,14.1699,12.6,um,Surface,BoundingBoxAA Length,3,1000224566,224809,
10.6274,14.1699,13.65,um,Surface,BoundingBoxAA Length,3,1000224567,224810,
14.1699,14.1699,14.7,um,Surface,BoundingBoxAA Length,3,1000224569,224811,
14.1699,14.1699,14.7,um,Surface,BoundingBoxAA Length,3,1000224570,224812,
17.7123,21.2548,14.7,um,Surface,BoundingBoxAA Length,3,1000224674,224813,
14.1699,14.1699,10.5,um,Surface,BoundingBoxAA Length,3,1000224814,224814,
10.6274,10.6274,12.6,um,Surface,BoundingBoxAA Length,3,1000224573,224815,
14.1699,21.2548,14.7,um,Surface,BoundingBoxAA Length,3,1000224568,224816,
10.6274,10.6274,11.55,um,Surface,BoundingBoxAA Length,3,1000224571,224817,
10.6274,14.1699,13.65,um,Surface,BoundingBoxAA Length,3,1000224572,224818,
17.7123,7.08493,10.5,um,Surface,BoundingBoxAA Length,3,1000224693,224819,
10.6274,14.1699,13.65,um,Surface,BoundingBoxAA Length,3,1000224575,224820,
17.7123,14.1698,14.7,um,Surface,BoundingBoxAA Length,4,1000224471,224821,
14.1699,14.1699,14.7,um,Surface,BoundingBoxAA Length,4,1000224472,224822,
14.1699,14.1698,12.6,um,Surface,BoundingBoxAA Length,4,1000224473,224823,
14.1699,17.7123,11.55,um,Surface,BoundingBoxAA Length,4,1000224469,224824,
14.1699,14.1699,15.75,um,Surface,BoundingBoxAA Length,4,1000224701,224825,
17.7123,21.2548,15.75,um,Surface,BoundingBoxAA Length,4,1000224468,224826,
14.1699,14.1699,13.65,um,Surface,BoundingBoxAA Length,4,1000224470,224827,
14.1699,14.1698,13.65,um,Surface,BoundingBoxAA Length,4,1000224464,224828,
14.1699,14.1699,14.7,um,Surface,BoundingBoxAA Length,4,1000224466,224829,
14.1699,14.1699,15.75,um,Surface,BoundingBoxAA Length,4,1000224465,224830,
14.1699,14.1699,15.75,um,Surface,BoundingBoxAA Length,4,1000224467,224831,
14.1699,17.7124,13.65,um,Surface,BoundingBoxAA Length,4,1000224458,224832,
10.6274,14.1699,13.65,um,Surface,BoundingBoxAA Length,4,1000224459,224833,
14.1699,14.1698,14.7,um,Surface,BoundingBoxAA Length,4,1000224461,224834,
14.1699,14.1699,12.6,um,Surface,BoundingBoxAA Length,4,1000224460,224835,
10.6274,14.1699,12.6,um,Surface,BoundingBoxAA Length,4,1000224462,224836,
17.7124,17.7123,15.75,um,Surface,BoundingBoxAA Length,4,1000224463,224837,
10.6274,14.1698,13.65,um,Surface,BoundingBoxAA Length,4,1000224477,224838,
10.6274,14.1699,14.7,um,Surface,BoundingBoxAA Length,4,1000224475,224839,
17.7124,14.1699,18.9,um,Surface,BoundingBoxAA Length,4,1000224840,224840,
14.1698,14.1698,13.65,um,Surface,BoundingBoxAA Length,4,1000224476,224841,
14.1699,14.1698,13.65,um,Surface,BoundingBoxAA Length,4,1000224474,224842,
10.6274,14.1698,12.6,um,Surface,BoundingBoxAA Length,4,1000224480,224843,
14.1699,17.7123,13.65,um,Surface,BoundingBoxAA Length,4,1000224484,224844,
10.6274,14.1699,14.7,um,Surface,BoundingBoxAA Length,4,1000224478,224845,
17.7123,17.7124,16.8,um,Surface,BoundingBoxAA Length,4,1000224479,224846,
17.7123,14.1698,11.55,um,Surface,BoundingBoxAA Length,4,1000224483,224847,
14.1699,14.1698,13.65,um,Surface,BoundingBoxAA Length,4,1000224482,224848,
14.1699,14.1699,14.7,um,Surface,BoundingBoxAA Length,4,1000224485,224849,
14.1698,14.1698,12.6,um,Surface,BoundingBoxAA Length,4,1000224486,224850,
14.1699,14.1698,11.55,um,Surface,BoundingBoxAA Length,4,1000224481,224851,
10.6274,17.7124,13.65,um,Surface,BoundingBoxAA Length,4,1000224487,224852,
14.1699,14.1699,12.6,um,Surface,BoundingBoxAA Length,4,1000224491,224853,
14.1699,14.1698,14.7,um,Surface,BoundingBoxAA Length,4,1000224489,224854,
14.1698,17.7123,15.75,um,Surface,BoundingBoxAA Length,4,1000224488,224855,
21.2548,17.7123,12.6,um,Surface,BoundingBoxAA Length,4,1000224492,224856,
10.6274,14.1699,14.7,um,Surface,BoundingBoxAA Length,4,1000224490,224857,
10.6274,14.1699,13.65,um,Surface,BoundingBoxAA Length,4,1000224497,224858,
14.1698,14.1699,11.55,um,Surface,BoundingBoxAA Length,4,1000224496,224859,
14.1699,17.7124,13.65,um,Surface,BoundingBoxAA Length,4,1000224495,224860,
14.1698,14.1699,12.6,um,Surface,BoundingBoxAA Length,4,1000224493,224861,
10.6274,14.1699,12.6,um,Surface,BoundingBoxAA Length,4,1000224498,224862,
14.1698,14.1699,13.65,um,Surface,BoundingBoxAA Length,4,1000224502,224863,
14.1699,14.1699,13.65,um,Surface,BoundingBoxAA Length,4,1000224494,224864,
10.6274,14.1699,12.6,um,Surface,BoundingBoxAA Length,4,1000224506,224865,
14.1699,14.1699,12.6,um,Surface,BoundingBoxAA Length,4,1000224501,224866,
24.7973,21.2548,15.75,um,Surface,BoundingBoxAA Length,4,1000224499,224867,
17.7124,21.2548,19.95,um,Surface,BoundingBoxAA Length,4,1000224500,224868,
14.1699,17.7123,13.65,um,Surface,BoundingBoxAA Length,4,1000224505,224869,
10.6274,14.1699,13.65,um,Surface,BoundingBoxAA Length,4,1000224508,224870,
14.1699,14.1699,13.65,um,Surface,BoundingBoxAA Length,4,1000224503,224871,
14.1699,17.7123,13.65,um,Surface,BoundingBoxAA Length,4,1000224504,224872,
10.6274,17.7123,13.65,um,Surface,BoundingBoxAA Length,4,1000224510,224873,
14.1699,14.1699,11.55,um,Surface,BoundingBoxAA Length,4,1000224515,224874,
21.2548,14.1699,22.05,um,Surface,BoundingBoxAA Length,4,1000224509,224875,
14.1698,14.1699,14.7,um,Surface,BoundingBoxAA Length,4,1000224511,224876,
14.1699,14.1699,12.6,um,Surface,BoundingBoxAA Length,4,1000224512,224877,
14.1699,14.1699,14.7,um,Surface,BoundingBoxAA Length,4,1000224507,224878,
14.1699,14.1699,12.6,um,Surface,BoundingBoxAA Length,4,1000224514,224879,
14.1699,14.1699,13.65,um,Surface,BoundingBoxAA Length,4,1000224519,224880,
14.1699,14.1699,12.6,um,Surface,BoundingBoxAA Length,4,1000224513,224881,
14.1699,14.1699,12.6,um,Surface,BoundingBoxAA Length,4,1000224518,224882,
14.1698,14.1698,13.65,um,Surface,BoundingBoxAA Length,4,1000224517,224883,
14.1699,14.1699,12.6,um,Surface,BoundingBoxAA Length,4,1000224520,224884,
14.1699,14.1699,13.65,um,Surface,BoundingBoxAA Length,4,1000224525,224885,
14.1699,17.7123,14.7,um,Surface,BoundingBoxAA Length,4,1000224516,224886,
14.1698,14.1698,14.7,um,Surface,BoundingBoxAA Length,4,1000224524,224887,
14.1699,14.1699,14.7,um,Surface,BoundingBoxAA Length,4,1000224522,224888,
17.7123,24.7973,14.7,um,Surface,BoundingBoxAA Length,4,1000224521,224889,
14.1699,14.1699,12.6,um,Surface,BoundingBoxAA Length,4,1000224523,224890,
14.1699,14.1698,12.6,um,Surface,BoundingBoxAA Length,4,1000224531,224891,
14.1699,14.1699,12.6,um,Surface,BoundingBoxAA Length,4,1000224526,224892,
17.7123,21.2548,19.95,um,Surface,BoundingBoxAA Length,4,1000224528,224893,
14.1699,14.1699,12.6,um,Surface,BoundingBoxAA Length,4,1000224527,224894,
17.7123,14.1699,13.65,um,Surface,BoundingBoxAA Length,4,1000224529,224895,
10.6274,10.6274,13.65,um,Surface,BoundingBoxAA Length,4,1000224530,224896,
14.1699,17.7123,12.6,um,Surface,BoundingBoxAA Length,4,1000224532,224897,
17.7123,14.1699,14.7,um,Surface,BoundingBoxAA Length,4,1000224771,224898,
14.1698,14.1699,14.7,um,Surface,BoundingBoxAA Length,4,1000224533,224899,
10.6274,14.1699,14.7,um,Surface,BoundingBoxAA Length,4,1000224534,224900,
14.1699,14.1698,12.6,um,Surface,BoundingBoxAA Length,4,1000224535,224901,
10.6274,14.1699,11.55,um,Surface,BoundingBoxAA Length,4,1000224538,224902,
10.6274,14.1699,13.65,um,Surface,BoundingBoxAA Length,4,1000224539,224903,
14.1699,17.7123,14.7,um,Surface,BoundingBoxAA Length,4,1000224536,224904,
10.6274,14.1699,9.45,um,Surface,BoundingBoxAA Length,4,1000224905,224905,
14.1698,14.1698,14.7,um,Surface,BoundingBoxAA Length,4,1000224537,224906,
14.1699,14.1699,13.65,um,Surface,BoundingBoxAA Length,4,1000224540,224907,
10.6274,17.7123,12.6,um,Surface,BoundingBoxAA Length,4,1000224543,224908,
14.1699,14.1699,11.55,um,Surface,BoundingBoxAA Length,4,1000224541,224909,
14.1699,14.1699,13.65,um,Surface,BoundingBoxAA Length,4,1000224545,224910,
10.6274,17.7123,13.65,um,Surface,BoundingBoxAA Length,4,1000224546,224911,
10.6274,14.1699,13.65,um,Surface,BoundingBoxAA Length,4,1000224542,224912,
14.1699,14.1699,12.6,um,Surface,BoundingBoxAA Length,4,1000224547,224913,
14.1698,10.6274,12.6,um,Surface,BoundingBoxAA Length,4,1000224553,224914,
14.1699,14.1699,13.65,um,Surface,BoundingBoxAA Length,4,1000224549,224915,
10.6274,14.1699,12.6,um,Surface,BoundingBoxAA Length,4,1000224544,224916,
10.6274,14.1698,11.55,um,Surface,BoundingBoxAA Length,4,1000224551,224917,
10.6274,14.1699,12.6,um,Surface,BoundingBoxAA Length,4,1000224552,224918,
10.6274,17.7123,13.65,um,Surface,BoundingBoxAA Length,4,1000224548,224919,
10.6274,14.1698,12.6,um,Surface,BoundingBoxAA Length,4,1000224554,224920,
10.6274,14.1699,11.55,um,Surface,BoundingBoxAA Length,4,1000224550,224921,
14.1699,14.1699,17.85,um,Surface,BoundingBoxAA Length,4,1000224559,224922,
14.1699,17.7123,14.7,um,Surface,BoundingBoxAA Length,4,1000224557,224923,
10.6274,14.1699,14.7,um,Surface,BoundingBoxAA Length,4,1000224558,224924,
14.1699,17.7123,14.7,um,Surface,BoundingBoxAA Length,4,1000224555,224925,
17.7123,17.7123,14.7,um,Surface,BoundingBoxAA Length,4,1000224562,224926,
14.1699,17.7123,12.6,um,Surface,BoundingBoxAA Length,4,1000224556,224927,
14.1699,14.1699,12.6,um,Surface,BoundingBoxAA Length,4,1000224560,224928,
17.7123,14.1699,12.6,um,Surface,BoundingBoxAA Length,4,1000224805,224929,
14.1699,14.1698,12.6,um,Surface,BoundingBoxAA Length,4,1000224563,224930,
14.1698,10.6274,13.65,um,Surface,BoundingBoxAA Length,4,1000224566,224931,
17.7123,10.6274,14.7,um,Surface,BoundingBoxAA Length,4,1000224798,224932,
14.1699,17.7123,14.7,um,Surface,BoundingBoxAA Length,4,1000224802,224933,
10.6274,14.1699,12.6,um,Surface,BoundingBoxAA Length,4,1000224561,224934,
14.1699,14.1699,12.6,um,Surface,BoundingBoxAA Length,4,1000224674,224935,
14.1698,14.1699,13.65,um,Surface,BoundingBoxAA Length,4,1000224565,224936,
17.7123,17.7123,13.65,um,Surface,BoundingBoxAA Length,4,1000224567,224937,
14.1699,17.7123,16.8,um,Surface,BoundingBoxAA Length,4,1000224564,224938,
14.1698,14.1699,14.7,um,Surface,BoundingBoxAA Length,4,1000224569,224939,
14.1699,17.7123,12.6,um,Surface,BoundingBoxAA Length,4,1000224940,224940,
14.1699,14.1699,14.7,um,Surface,BoundingBoxAA Length,4,1000224570,224941,
17.7123,14.1699,12.6,um,Surface,BoundingBoxAA Length,4,1000224572,224942,
14.1699,7.08493,13.65,um,Surface,BoundingBoxAA Length,4,1000224573,224943,
14.1699,17.7123,15.75,um,Surface,BoundingBoxAA Length,4,1000224568,224944,
10.6274,7.08493,9.45,um,Surface,BoundingBoxAA Length,4,1000224693,224945,
14.1699,14.1699,11.55,um,Surface,BoundingBoxAA Length,4,1000224571,224946,
10.6274,14.1699,14.7,um,Surface,BoundingBoxAA Length,4,1000224814,224947,
10.6274,14.1699,13.65,um,Surface,BoundingBoxAA Length,4,1000224575,224948,
14.1699,14.1698,16.8,um,Surface,BoundingBoxAA Length,5,1000224468,224949,
14.1699,14.1699,13.65,um,Surface,BoundingBoxAA Length,5,1000224470,224950,
14.1699,17.7123,15.75,um,Surface,BoundingBoxAA Length,5,1000224465,224951,
10.6274,14.1698,12.6,um,Surface,BoundingBoxAA Length,5,1000224464,224952,
10.6274,14.1699,13.65,um,Surface,BoundingBoxAA Length,5,1000224466,224953,
14.1698,17.7124,14.7,um,Surface,BoundingBoxAA Length,5,1000224467,224954,
14.1699,14.1699,13.65,um,Surface,BoundingBoxAA Length,5,1000224458,224955,
14.1698,14.1699,12.6,um,Surface,BoundingBoxAA Length,5,1000224459,224956,
14.1699,14.1698,15.75,um,Surface,BoundingBoxAA Length,5,1000224461,224957,
14.1699,14.1699,12.6,um,Surface,BoundingBoxAA Length,5,1000224460,224958,
14.1699,14.1699,12.6,um,Surface,BoundingBoxAA Length,5,1000224462,224959,
21.2548,24.7973,14.7,um,Surface,BoundingBoxAA Length,5,1000224463,224960,
14.1699,14.1698,13.65,um,Surface,BoundingBoxAA Length,5,1000224473,224961,
10.6274,14.1699,12.6,um,Surface,BoundingBoxAA Length,5,1000224469,224962,
14.1699,14.1699,14.7,um,Surface,BoundingBoxAA Length,5,1000224701,224963,
7.08491,10.6274,12.6,um,Surface,BoundingBoxAA Length,5,1000224477,224964,
14.1698,14.1698,14.7,um,Surface,BoundingBoxAA Length,5,1000224471,224965,
10.6274,14.1699,14.7,um,Surface,BoundingBoxAA Length,5,1000224472,224966,
17.7123,17.7123,12.6,um,Surface,BoundingBoxAA Length,5,1000224474,224967,
14.1699,17.7123,13.65,um,Surface,BoundingBoxAA Length,5,1000224475,224968,
10.6274,14.1699,15.75,um,Surface,BoundingBoxAA Length,5,1000224478,224969,
10.6274,14.1699,14.7,um,Surface,BoundingBoxAA Length,5,1000224476,224970,
17.7123,14.1699,16.8,um,Surface,BoundingBoxAA Length,5,1000224479,224971,
10.6274,14.1699,13.65,um,Surface,BoundingBoxAA Length,5,1000224484,224972,
14.1699,17.7123,21,um,Surface,BoundingBoxAA Length,5,1000224840,224973,
14.1699,14.1699,12.6,um,Surface,BoundingBoxAA Length,5,1000224480,224974,
14.1699,14.1698,13.65,um,Surface,BoundingBoxAA Length,5,1000224482,224975,
14.1698,14.1699,14.7,um,Surface,BoundingBoxAA Length,5,1000224483,224976,
17.7123,14.1698,15.75,um,Surface,BoundingBoxAA Length,5,1000224488,224977,
14.1699,14.1699,14.7,um,Surface,BoundingBoxAA Length,5,1000224485,224978,
14.1699,14.1698,11.55,um,Surface,BoundingBoxAA Length,5,1000224481,224979,
10.6274,17.7123,12.6,um,Surface,BoundingBoxAA Length,5,1000224486,224980,
14.1699,14.1699,14.7,um,Surface,BoundingBoxAA Length,5,1000224490,224981,
14.1699,17.7124,13.65,um,Surface,BoundingBoxAA Length,5,1000224487,224982,
14.1699,14.1699,11.55,um,Surface,BoundingBoxAA Length,5,1000224491,224983,
14.1699,14.1698,16.8,um,Surface,BoundingBoxAA Length,5,1000224489,224984,
14.1699,14.1699,13.65,um,Surface,BoundingBoxAA Length,5,1000224495,224985,
14.1699,10.6274,12.6,um,Surface,BoundingBoxAA Length,5,1000224494,224986,
10.6274,10.6274,11.55,um,Surface,BoundingBoxAA Length,5,1000224493,224987,
14.1698,17.7124,11.55,um,Surface,BoundingBoxAA Length,5,1000224496,224988,
14.1698,14.1698,12.6,um,Surface,BoundingBoxAA Length,5,1000224502,224989,
14.1698,14.1699,13.65,um,Surface,BoundingBoxAA Length,5,1000224497,224990,
31.8822,17.7123,18.9,um,Surface,BoundingBoxAA Length,5,1000224492,224991,
14.1699,14.1699,11.55,um,Surface,BoundingBoxAA Length,5,1000224501,224992,
14.1699,14.1699,11.55,um,Surface,BoundingBoxAA Length,5,1000224498,224993,
17.7124,21.2548,19.95,um,Surface,BoundingBoxAA Length,5,1000224500,224994,
24.7973,17.7123,15.75,um,Surface,BoundingBoxAA Length,5,1000224499,224995,
10.6274,14.1699,14.7,um,Surface,BoundingBoxAA Length,5,1000224504,224996,
14.1699,17.7123,13.65,um,Surface,BoundingBoxAA Length,5,1000224505,224997,
10.6274,14.1699,12.6,um,Surface,BoundingBoxAA Length,5,1000224506,224998,
14.1699,17.7123,13.65,um,Surface,BoundingBoxAA Length,5,1000224503,224999,
14.1699,14.1699,13.65,um,Surface,BoundingBoxAA Length,5,1000224508,225000,
10.6274,14.1699,11.55,um,Surface,BoundingBoxAA Length,5,1000224512,225001,
14.1698,14.1699,12.6,um,Surface,BoundingBoxAA Length,5,1000224510,225002,
21.2548,17.7123,19.95,um,Surface,BoundingBoxAA Length,5,1000224509,225003,
14.1698,14.1699,13.65,um,Surface,BoundingBoxAA Length,5,1000224511,225004,
24.7973,14.1699,12.6,um,Surface,BoundingBoxAA Length,5,1000224515,225005,
14.1699,14.1698,13.65,um,Surface,BoundingBoxAA Length,5,1000224507,225006,
14.1699,14.1699,12.6,um,Surface,BoundingBoxAA Length,5,1000224514,225007,
14.1699,14.1699,12.6,um,Surface,BoundingBoxAA Length,5,1000225008,225008,
14.1698,14.1699,15.75,um,Surface,BoundingBoxAA Length,5,1000224519,225009,
10.6274,14.1698,12.6,um,Surface,BoundingBoxAA Length,5,1000224517,225010,
10.6274,14.1699,13.65,um,Surface,BoundingBoxAA Length,5,1000224513,225011,
14.1699,14.1699,12.6,um,Surface,BoundingBoxAA Length,5,1000224520,225012,
14.1699,21.2548,14.7,um,Surface,BoundingBoxAA Length,5,1000224521,225013,
14.1698,14.1699,14.7,um,Surface,BoundingBoxAA Length,5,1000224516,225014,
10.6274,14.1699,12.6,um,Surface,BoundingBoxAA Length,5,1000224518,225015,
17.7123,17.7124,13.65,um,Surface,BoundingBoxAA Length,5,1000224523,225016,
14.1699,14.1699,13.65,um,Surface,BoundingBoxAA Length,5,1000224522,225017,
14.1698,14.1699,14.7,um,Surface,BoundingBoxAA Length,5,1000224524,225018,
14.1699,14.1699,13.65,um,Surface,BoundingBoxAA Length,5,1000224525,225019,
14.1699,14.1699,13.65,um,Surface,BoundingBoxAA Length,5,1000224526,225020,
17.7123,21.2548,21,um,Surface,BoundingBoxAA Length,5,1000224528,225021,
14.1699,14.1699,13.65,um,Surface,BoundingBoxAA Length,5,1000224527,225022,
14.1699,10.6274,14.7,um,Surface,BoundingBoxAA Length,5,1000224530,225023,
14.1699,14.1699,13.65,um,Surface,BoundingBoxAA Length,5,1000224771,225024,
14.1699,14.1698,13.65,um,Surface,BoundingBoxAA Length,5,1000224532,225025,
14.1699,14.1699,14.7,um,Surface,BoundingBoxAA Length,5,1000224533,225026,
14.1699,14.1699,14.7,um,Surface,BoundingBoxAA Length,5,1000224529,225027,
14.1699,14.1699,13.65,um,Surface,BoundingBoxAA Length,5,1000225028,225028,
14.1699,14.1699,14.7,um,Surface,BoundingBoxAA Length,5,1000224534,225029,
14.1699,14.1698,12.6,um,Surface,BoundingBoxAA Length,5,1000224535,225030,
14.1699,14.1698,14.7,um,Surface,BoundingBoxAA Length,5,1000224536,225031,
14.1698,14.1699,15.75,um,Surface,BoundingBoxAA Length,5,1000224537,225032,
14.1698,14.1699,11.55,um,Surface,BoundingBoxAA Length,5,1000224538,225033,
14.1699,14.1699,13.65,um,Surface,BoundingBoxAA Length,5,1000224540,225034,
14.1699,14.1699,12.6,um,Surface,BoundingBoxAA Length,5,1000224543,225035,
10.6274,10.6274,11.55,um,Surface,BoundingBoxAA Length,5,1000224541,225036,
10.6274,17.7123,12.6,um,Surface,BoundingBoxAA Length,5,1000224539,225037,
10.6274,14.1699,11.55,um,Surface,BoundingBoxAA Length,5,1000224545,225038,
14.1699,14.1699,14.7,um,Surface,BoundingBoxAA Length,5,1000224542,225039,
14.1698,14.1699,12.6,um,Surface,BoundingBoxAA Length,5,1000224546,225040,
10.6274,7.08493,12.6,um,Surface,BoundingBoxAA Length,5,1000224553,225041,
14.1699,17.7123,12.6,um,Surface,BoundingBoxAA Length,5,1000224905,225042,
14.1699,14.1699,13.65,um,Surface,BoundingBoxAA Length,5,1000224544,225043,
14.1699,14.1699,13.65,um,Surface,BoundingBoxAA Length,5,1000224548,225044,
14.1699,14.1699,13.65,um,Surface,BoundingBoxAA Length,5,1000224547,225045,
10.6274,14.1698,12.6,um,Surface,BoundingBoxAA Length,5,1000224551,225046,
10.6274,14.1699,13.65,um,Surface,BoundingBoxAA Length,5,1000224552,225047,
14.1699,14.1698,13.65,um,Surface,BoundingBoxAA Length,5,1000224549,225048,
14.1699,17.7123,13.65,um,Surface,BoundingBoxAA Length,5,1000224557,225049,
10.6274,14.1698,12.6,um,Surface,BoundingBoxAA Length,5,1000224554,225050,
10.6274,14.1699,12.6,um,Surface,BoundingBoxAA Length,5,1000224550,225051,
21.2548,14.1699,15.75,um,Surface,BoundingBoxAA Length,5,1000224559,225052,
10.6274,17.7123,14.7,um,Surface,BoundingBoxAA Length,5,1000224558,225053,
14.1699,17.7123,15.75,um,Surface,BoundingBoxAA Length,5,1000224555,225054,
17.7123,14.1699,13.65,um,Surface,BoundingBoxAA Length,5,1000224562,225055,
10.6274,14.1699,13.65,um,Surface,BoundingBoxAA Length,5,1000224556,225056,
14.1699,14.1699,13.65,um,Surface,BoundingBoxAA Length,5,1000224560,225057,
14.1698,14.1699,12.6,um,Surface,BoundingBoxAA Length,5,1000224561,225058,
14.1699,14.1699,11.55,um,Surface,BoundingBoxAA Length,5,1000224805,225059,
14.1699,14.1698,12.6,um,Surface,BoundingBoxAA Length,5,1000224563,225060,
