
Ellipsoid Axis C
 ==================== 
Ellipsoid Axis C X,Ellipsoid Axis C Y,Ellipsoid Axis C Z,Unit,Category,Collection,Time,TrackID,ID,
54.8923,-992.788,106.582,um,Surface,Ellipsoid Axis C,237,1000224465,260866,
752.2,-642.858,144.667,um,Surface,Ellipsoid Axis C,237,1000248284,260867,
109.415,-975.438,-191.178,um,Surface,Ellipsoid Axis C,237,1000224466,260868,
192.901,36.3546,980.545,um,Surface,Ellipsoid Axis C,237,1000259637,260869,
791.832,-1.17524e-09,610.738,um,Surface,Ellipsoid Axis C,237,1000241014,260870,
9.5426e-09,726.954,686.686,um,Surface,Ellipsoid Axis C,237,1000260758,260871,
446.127,-892.575,-65.4239,um,Surface,Ellipsoid Axis C,237,1000243967,260872,
135.051,-85.0988,987.178,um,Surface,Ellipsoid Axis C,237,1000224474,260873,
-31.6623,-210.477,977.086,um,Surface,Ellipsoid Axis C,237,1000225621,260874,
624.76,296.56,722.307,um,Surface,Ellipsoid Axis C,237,1000224473,260875,
928.725,345.113,-135.521,um,Surface,Ellipsoid Axis C,237,1000238432,260876,
-49.8746,925.221,376.137,um,Surface,Ellipsoid Axis C,237,1000257204,260877,
307.062,-325.548,894.277,um,Surface,Ellipsoid Axis C,237,1000241906,260878,
-669.87,-379.11,-638.396,um,Surface,Ellipsoid Axis C,237,1000224486,260879,
-741.742,-482.081,-466.279,um,Surface,Ellipsoid Axis C,237,1000239472,260880,
-629.461,-646.336,431.311,um,Surface,Ellipsoid Axis C,237,1000224483,260881,
8.35369e-09,597.645,801.761,um,Surface,Ellipsoid Axis C,237,1000253488,260882,
-1.84311e-08,-1000,5.29307e-05,um,Surface,Ellipsoid Axis C,237,1000224481,260883,
-110.351,-589.64,-800.092,um,Surface,Ellipsoid Axis C,237,1000234024,260884,
322.33,-95.3729,941.811,um,Surface,Ellipsoid Axis C,237,1000238294,260885,
770.309,635.425,-53.4717,um,Surface,Ellipsoid Axis C,237,1000224488,260886,
725.945,-633.881,-266.83,um,Surface,Ellipsoid Axis C,237,1000227400,260887,
843.469,-537.178,0.000121,um,Surface,Ellipsoid Axis C,237,1000231813,260888,
-491.38,-870.817,-14.9257,um,Surface,Ellipsoid Axis C,237,1000257710,260889,
359.246,-578.934,731.969,um,Surface,Ellipsoid Axis C,237,1000259885,260890,
681.655,-681.652,-265.89,um,Surface,Ellipsoid Axis C,237,1000254226,260891,
613.778,-573.969,542.067,um,Surface,Ellipsoid Axis C,237,1000253792,260892,
-439.744,894.717,78.1397,um,Surface,Ellipsoid Axis C,237,1000260331,260893,
176.785,629.924,756.27,um,Surface,Ellipsoid Axis C,237,1000243664,260894,
-444.049,-892.16,82.8899,um,Surface,Ellipsoid Axis C,237,1000257345,260895,
7.96587e-09,-974.957,222.393,um,Surface,Ellipsoid Axis C,237,1000255934,260896,
978.533,196.754,61.3318,um,Surface,Ellipsoid Axis C,237,1000227233,260897,
200.847,976.127,82.6812,um,Surface,Ellipsoid Axis C,237,1000244837,260898,
-213.632,-976.876,-8.67726,um,Surface,Ellipsoid Axis C,237,1000256074,260899,
31.4826,935.687,351.424,um,Surface,Ellipsoid Axis C,237,1000252419,260900,
366.454,-921.526,128.455,um,Surface,Ellipsoid Axis C,237,1000226074,260901,
707.106,-707.108,8.23719e-10,um,Surface,Ellipsoid Axis C,237,1000224501,260902,
-245.607,154.003,-957.058,um,Surface,Ellipsoid Axis C,237,1000224505,260903,
-70.58,984.472,160.73,um,Surface,Ellipsoid Axis C,237,1000228532,260904,
426.428,884.215,-190.586,um,Surface,Ellipsoid Axis C,237,1000236626,260905,
-707.108,707.105,-1.4822e-09,um,Surface,Ellipsoid Axis C,237,1000226515,260906,
-805.238,-476.268,353.215,um,Surface,Ellipsoid Axis C,237,1000251530,260907,
788.201,615.417,1.20999e-09,um,Surface,Ellipsoid Axis C,237,1000224512,260908,
-195.56,-178.651,964.282,um,Surface,Ellipsoid Axis C,237,1000224507,260909,
-145.398,-25.9709,989.032,um,Surface,Ellipsoid Axis C,237,1000230629,260910,
439.422,-563.086,699.887,um,Surface,Ellipsoid Axis C,237,1000226826,260911,
327.849,559.01,761.593,um,Surface,Ellipsoid Axis C,237,1000224522,260912,
722.868,-674.87,148.368,um,Surface,Ellipsoid Axis C,237,1000224513,260913,
997.57,62.5478,-30.6793,um,Surface,Ellipsoid Axis C,237,1000224517,260914,
-989.608,-109.574,93.1155,um,Surface,Ellipsoid Axis C,237,1000224518,260915,
-1.32706e-08,-1000,-2.63207e-10,um,Surface,Ellipsoid Axis C,237,1000256620,260916,
-891.561,308.086,-331.967,um,Surface,Ellipsoid Axis C,237,1000234078,260917,
-950.947,2.14823e-09,-309.355,um,Surface,Ellipsoid Axis C,237,1000260805,260918,
453.904,-534.413,713.004,um,Surface,Ellipsoid Axis C,237,1000238489,260919,
-628.284,-100.343,-771.486,um,Surface,Ellipsoid Axis C,237,1000224525,260920,
259.699,965.403,23.5259,um,Surface,Ellipsoid Axis C,237,1000258251,260921,
803.755,440.251,400.196,um,Surface,Ellipsoid Axis C,237,1000224534,260922,
9.11597e-09,479.885,877.331,um,Surface,Ellipsoid Axis C,237,1000224543,260923,
700.401,-673.071,237.516,um,Surface,Ellipsoid Axis C,237,1000255008,260924,
-626.058,-192.379,-755.673,um,Surface,Ellipsoid Axis C,237,1000224528,260925,
231.91,-970.286,69.0168,um,Surface,Ellipsoid Axis C,237,1000224526,260926,
440.251,803.754,400.197,um,Surface,Ellipsoid Axis C,237,1000238683,260927,
527.945,828.211,-187.99,um,Surface,Ellipsoid Axis C,237,1000224535,260928,
4.34425e-09,-974.957,222.394,um,Surface,Ellipsoid Axis C,237,1000226406,260929,
-200.79,975.547,89.3937,um,Surface,Ellipsoid Axis C,237,1000224533,260930,
751.653,657.692,49.5938,um,Surface,Ellipsoid Axis C,237,1000224537,260931,
3.43545e-09,799.03,601.291,um,Surface,Ellipsoid Axis C,237,1000225028,260932,
621.597,-680.916,387.261,um,Surface,Ellipsoid Axis C,237,1000235321,260933,
44.8945,-997.397,-56.4201,um,Surface,Ellipsoid Axis C,237,1000224540,260934,
637.969,-764.61,91.4751,um,Surface,Ellipsoid Axis C,237,1000260596,260935,
-453.234,-857.104,-244.85,um,Surface,Ellipsoid Axis C,237,1000224539,260936,
1000,0,-1.3916e-09,um,Surface,Ellipsoid Axis C,237,1000224546,260937,
-799.034,-1.5558e-09,601.286,um,Surface,Ellipsoid Axis C,237,1000224541,260938,
196.129,979.405,-47.9455,um,Surface,Ellipsoid Axis C,237,1000250170,260939,
780.204,-468.987,-413.923,um,Surface,Ellipsoid Axis C,237,1000234804,260940,
-972.695,-157.903,-170.093,um,Surface,Ellipsoid Axis C,237,1000244239,260941,
276.083,-711.108,-646.61,um,Surface,Ellipsoid Axis C,237,1000252188,260942,
-718.621,-600.839,-350.108,um,Surface,Ellipsoid Axis C,237,1000238387,260943,
-36.9608,279.777,959.353,um,Surface,Ellipsoid Axis C,237,1000248563,260944,
368.829,573.743,731.29,um,Surface,Ellipsoid Axis C,237,1000224550,260945,
-151.206,-980.531,125.286,um,Surface,Ellipsoid Axis C,237,1000252058,260946,
-238.973,915.06,324.895,um,Surface,Ellipsoid Axis C,237,1000240279,260947,
-851.494,500.023,-157.906,um,Surface,Ellipsoid Axis C,237,1000257664,260948,
-454.909,-824.213,-337.239,um,Surface,Ellipsoid Axis C,237,1000252809,260949,
718.515,-547.06,429.49,um,Surface,Ellipsoid Axis C,237,1000224567,260950,
-154.709,-958.232,-240.533,um,Surface,Ellipsoid Axis C,237,1000224560,260951,
-455.585,720.408,-522.928,um,Surface,Ellipsoid Axis C,237,1000224562,260952,
960.615,113.203,253.78,um,Surface,Ellipsoid Axis C,237,1000248583,260953,
1.96417e-09,931.624,363.425,um,Surface,Ellipsoid Axis C,237,1000260069,260954,
-163.78,983.153,-81.1521,um,Surface,Ellipsoid Axis C,237,1000224566,260955,
551.149,775.587,307.733,um,Surface,Ellipsoid Axis C,237,1000255599,260956,
701.391,-701.392,-126.885,um,Surface,Ellipsoid Axis C,237,1000226740,260957,
-723.804,-646.68,240.648,um,Surface,Ellipsoid Axis C,237,1000257304,260958,
952.039,-280.152,-123.034,um,Surface,Ellipsoid Axis C,237,1000251299,260959,
688.966,-723.902,35.9468,um,Surface,Ellipsoid Axis C,237,1000247113,260960,
187.602,968.51,-163.688,um,Surface,Ellipsoid Axis C,237,1000224940,260961,
926.645,326.168,-186.93,um,Surface,Ellipsoid Axis C,237,1000224568,260962,
47.4426,130.064,990.37,um,Surface,Ellipsoid Axis C,237,1000224559,260963,
37.125,996.485,75.101,um,Surface,Ellipsoid Axis C,237,1000248444,260964,
636.194,-764.963,-100.439,um,Surface,Ellipsoid Axis C,237,1000224575,260965,
720.145,634.288,281.195,um,Surface,Ellipsoid Axis C,237,1000250231,260966,
91.6609,994.124,57.5882,um,Surface,Ellipsoid Axis C,237,1000248436,260967,
91.0487,-236.377,967.386,um,Surface,Ellipsoid Axis C,238,1000260645,260968,
-256.497,790.927,555.557,um,Surface,Ellipsoid Axis C,238,1000249926,260969,
914.042,-405.589,5.01149,um,Surface,Ellipsoid Axis C,238,1000257942,260970,
-579.225,-771.529,263.135,um,Surface,Ellipsoid Axis C,238,1000258922,260971,
-656.616,718.948,227.969,um,Surface,Ellipsoid Axis C,238,1000259506,260972,
175.273,976.597,-124.65,um,Surface,Ellipsoid Axis C,238,1000224463,260973,
-0.00456529,883.61,-468.223,um,Surface,Ellipsoid Axis C,238,1000224465,260974,
-752.18,339.71,-564.643,um,Surface,Ellipsoid Axis C,238,1000228485,260975,
4.65515e-11,-998.317,-57.9927,um,Surface,Ellipsoid Axis C,238,1000226759,260976,
24.9976,-987.887,-153.15,um,Surface,Ellipsoid Axis C,238,1000224473,260977,
402.706,-896.898,182.76,um,Surface,Ellipsoid Axis C,238,1000248284,260978,
-72.4149,17.2517,-997.225,um,Surface,Ellipsoid Axis C,238,1000224474,260979,
-82.3102,-899.635,428.815,um,Surface,Ellipsoid Axis C,238,1000225621,260980,
-1.63208,389.26,921.126,um,Surface,Ellipsoid Axis C,238,1000259637,260981,
951.897,12.498,306.164,um,Surface,Ellipsoid Axis C,238,1000241014,260982,
410.598,889.286,201.443,um,Surface,Ellipsoid Axis C,238,1000238432,260983,
1.40551e-08,479.907,877.319,um,Surface,Ellipsoid Axis C,238,1000257204,260984,
922.024,-357.906,-147.565,um,Surface,Ellipsoid Axis C,238,1000243967,260985,
829.729,-4.61328e-09,558.167,um,Surface,Ellipsoid Axis C,238,1000239472,260986,
991.259,-71.0191,-111.186,um,Surface,Ellipsoid Axis C,238,1000241906,260987,
-345.622,-920.071,-184.429,um,Surface,Ellipsoid Axis C,238,1000224486,260988,
249.662,884.914,393.186,um,Surface,Ellipsoid Axis C,238,1000224481,260989,
295.655,-427.414,854.345,um,Surface,Ellipsoid Axis C,238,1000234024,260990,
849.354,-405.255,338.181,um,Surface,Ellipsoid Axis C,238,1000224488,260991,
434.238,-257.138,863.318,um,Surface,Ellipsoid Axis C,238,1000238294,260992,
-294.682,439.099,848.737,um,Surface,Ellipsoid Axis C,238,1000227400,260993,
675.901,-423.142,603.414,um,Surface,Ellipsoid Axis C,238,1000227233,260994,
562.689,-716.994,411.463,um,Surface,Ellipsoid Axis C,238,1000259885,260995,
738.134,-659.769,-140.939,um,Surface,Ellipsoid Axis C,238,1000254226,260996,
723.865,-654.659,217.811,um,Surface,Ellipsoid Axis C,238,1000253792,260997,
905.831,-423.233,18.5686,um,Surface,Ellipsoid Axis C,238,1000231813,260998,
-255.898,32.0122,966.174,um,Surface,Ellipsoid Axis C,238,1000243664,260999,
-581.364,-812.333,46.169,um,Surface,Ellipsoid Axis C,238,1000257710,261000,
-185.474,914.532,-359.487,um,Surface,Ellipsoid Axis C,238,1000260331,261001,
-670.811,-670.808,-316.275,um,Surface,Ellipsoid Axis C,238,1000257345,261002,
-691.58,-628.646,-355.699,um,Surface,Ellipsoid Axis C,238,1000255934,261003,
12.7327,899.459,-436.82,um,Surface,Ellipsoid Axis C,238,1000256074,261004,
344.006,-809.951,475.015,um,Surface,Ellipsoid Axis C,238,1000252419,261005,
918.035,-262.517,-297.147,um,Surface,Ellipsoid Axis C,238,1000224501,261006,
-6.50047e-09,-860.789,508.962,um,Surface,Ellipsoid Axis C,238,1000236626,261007,
4.68445e-06,4.68509e-06,1000,um,Surface,Ellipsoid Axis C,238,1000226074,261008,
3.47063e-11,-992.384,-123.184,um,Surface,Ellipsoid Axis C,238,1000244837,261009,
52.2283,899.784,-433.199,um,Surface,Ellipsoid Axis C,238,1000228532,261010,
491.496,404.484,771.249,um,Surface,Ellipsoid Axis C,238,1000224505,261011,
-613.418,718.181,328.534,um,Surface,Ellipsoid Axis C,238,1000226515,261012,
556.583,-830.404,25.3719,um,Surface,Ellipsoid Axis C,238,1000224513,261013,
-62.4494,-980.442,186.637,um,Surface,Ellipsoid Axis C,238,1000224522,261014,
-1.95197e-10,-251.197,967.936,um,Surface,Ellipsoid Axis C,238,1000230629,261015,
676.086,585.516,-447.303,um,Surface,Ellipsoid Axis C,238,1000224512,261016,
778.051,432.519,455.592,um,Surface,Ellipsoid Axis C,238,1000251530,261017,
-702.817,99.9333,-704.317,um,Surface,Ellipsoid Axis C,238,1000234078,261018,
103.679,103.677,989.193,um,Surface,Ellipsoid Axis C,238,1000260805,261019,
40.0157,-408.59,911.84,um,Surface,Ellipsoid Axis C,238,1000226826,261020,
-263.908,-143.314,953.842,um,Surface,Ellipsoid Axis C,238,1000224507,261021,
761.017,506.991,404.739,um,Surface,Ellipsoid Axis C,238,1000224517,261022,
816.002,-125.591,564.241,um,Surface,Ellipsoid Axis C,238,1000224518,261023,
379.791,848.544,-368.419,um,Surface,Ellipsoid Axis C,238,1000258251,261024,
708.337,1.86793e-09,705.874,um,Surface,Ellipsoid Axis C,238,1000258389,261025,
-557.371,-772.52,304.22,um,Surface,Ellipsoid Axis C,238,1000224543,261026,
-87.3469,-900.313,426.389,um,Surface,Ellipsoid Axis C,238,1000224525,261027,
618.997,-493.026,611.366,um,Surface,Ellipsoid Axis C,238,1000238489,261028,
764.634,-609.041,210.723,um,Surface,Ellipsoid Axis C,238,1000255008,261029,
553.492,832.846,-3.85201,um,Surface,Ellipsoid Axis C,238,1000224526,261030,
557.267,-558.087,614.811,um,Surface,Ellipsoid Axis C,238,1000224534,261031,
48.6994,0.000431755,998.813,um,Surface,Ellipsoid Axis C,238,1000224535,261032,
5.82433e-09,-923.928,382.566,um,Surface,Ellipsoid Axis C,238,1000226406,261033,
467.289,879.518,89.9374,um,Surface,Ellipsoid Axis C,238,1000224533,261034,
307.679,-1.55936e-09,951.49,um,Surface,Ellipsoid Axis C,238,1000224537,261035,
926.304,-283.915,-247.698,um,Surface,Ellipsoid Axis C,238,1000225028,261036,
-44.695,821.791,568.033,um,Surface,Ellipsoid Axis C,238,1000224540,261037,
230.758,-926.955,295.813,um,Surface,Ellipsoid Axis C,238,1000260596,261038,
-485.822,-446.975,751.126,um,Surface,Ellipsoid Axis C,238,1000238683,261039,
-637.294,-637.292,-433.262,um,Surface,Ellipsoid Axis C,238,1000224546,261040,
566.718,-816.73,108.552,um,Surface,Ellipsoid Axis C,238,1000250170,261041,
-892.656,-2.09633e-13,450.738,um,Surface,Ellipsoid Axis C,238,1000224541,261042,
-225.637,-965.844,127.41,um,Surface,Ellipsoid Axis C,238,1000235321,261043,
-1.08009e-08,-945.228,326.41,um,Surface,Ellipsoid Axis C,238,1000234804,261044,
621.136,774.692,-118.499,um,Surface,Ellipsoid Axis C,238,1000224539,261045,
-862.266,-414.489,291.025,um,Surface,Ellipsoid Axis C,238,1000244239,261046,
953.529,-93.3465,-286.475,um,Surface,Ellipsoid Axis C,238,1000252188,261047,
0,931.624,363.423,um,Surface,Ellipsoid Axis C,238,1000238387,261048,
26.4364,-955.765,292.942,um,Surface,Ellipsoid Axis C,238,1000252058,261049,
-108.62,-90.4772,-989.957,um,Surface,Ellipsoid Axis C,238,1000248563,261050,
-166.082,-963.243,-211.138,um,Surface,Ellipsoid Axis C,238,1000240279,261051,
-94.7894,750.206,654.375,um,Surface,Ellipsoid Axis C,238,1000252809,261052,
-8.95117e-05,-973.363,229.271,um,Surface,Ellipsoid Axis C,238,1000224550,261053,
479.852,-818.518,-315.865,um,Surface,Ellipsoid Axis C,238,1000248583,261054,
-692.239,-713.825,106.106,um,Surface,Ellipsoid Axis C,238,1000224562,261055,
495.482,-3.31653e-10,868.618,um,Surface,Ellipsoid Axis C,238,1000224558,261056,
-1.17383e-10,0,1000,um,Surface,Ellipsoid Axis C,238,1000240984,261057,
541.303,-819.412,-188.56,um,Surface,Ellipsoid Axis C,238,1000257664,261058,
0,-8.80367e-11,1000,um,Surface,Ellipsoid Axis C,238,1000224567,261059,
-129.541,-953.271,-272.933,um,Surface,Ellipsoid Axis C,238,1000224560,261060,
540.056,801.35,-257.25,um,Surface,Ellipsoid Axis C,238,1000260069,261061,
-493.75,-437.906,-751.298,um,Surface,Ellipsoid Axis C,238,1000224566,261062,
-561.299,809.265,-173.304,um,Surface,Ellipsoid Axis C,238,1000255599,261063,
-369.745,-687.263,-625.267,um,Surface,Ellipsoid Axis C,238,1000257304,261064,
890.174,446.644,89.9987,um,Surface,Ellipsoid Axis C,238,1000251299,261065,
37.7887,-976.819,210.706,um,Surface,Ellipsoid Axis C,238,1000224940,261066,
654.079,-666.921,-356.926,um,Surface,Ellipsoid Axis C,238,1000224568,261067,
-526.082,613.722,588.713,um,Surface,Ellipsoid Axis C,238,1000224559,261068,
96.2989,939.492,-328.759,um,Surface,Ellipsoid Axis C,238,1000248436,261069,
-523.787,758.321,-388.067,um,Surface,Ellipsoid Axis C,238,1000247113,261070,
270.203,962.803,4.53193e-06,um,Surface,Ellipsoid Axis C,238,1000248444,261071,
516.981,-846.115,129.696,um,Surface,Ellipsoid Axis C,238,1000224575,261072,
-386.95,-830.092,-401.519,um,Surface,Ellipsoid Axis C,238,1000250231,261073,
429.225,888.292,-163.41,um,Surface,Ellipsoid Axis C,239,1000224466,261074,
-5.36985e-08,945.225,326.418,um,Surface,Ellipsoid Axis C,239,1000226759,261075,
648.094,749.417,-135.456,um,Surface,Ellipsoid Axis C,239,1000224465,261076,
83.2564,172.114,981.552,um,Surface,Ellipsoid Axis C,239,1000257942,261077,
-792.565,-26.7831,-609.2,um,Surface,Ellipsoid Axis C,239,1000228485,261078,
-833.358,-531.591,151.411,um,Surface,Ellipsoid Axis C,239,1000258922,261079,
-782.572,551.536,288.77,um,Surface,Ellipsoid Axis C,239,1000259506,261080,
130.823,-263.399,955.775,um,Surface,Ellipsoid Axis C,239,1000224463,261081,
312.117,-764.132,564.522,um,Surface,Ellipsoid Axis C,239,1000260645,261082,
45.2367,-82.1191,995.595,um,Surface,Ellipsoid Axis C,239,1000249926,261083,
-942.562,94.6801,320.333,um,Surface,Ellipsoid Axis C,239,1000248284,261084,
593.085,-670.253,-446.106,um,Surface,Ellipsoid Axis C,239,1000259637,261085,
-0.00108851,-1000,-0.000380654,um,Surface,Ellipsoid Axis C,239,1000241014,261086,
32.28,32.2807,998.957,um,Surface,Ellipsoid Axis C,239,1000224473,261087,
-7.65444e-09,378.53,925.589,um,Surface,Ellipsoid Axis C,239,1000241552,261088,
994.502,-9.99798,-104.243,um,Surface,Ellipsoid Axis C,239,1000243967,261089,
899.081,19.6215,437.343,um,Surface,Ellipsoid Axis C,239,1000224474,261090,
98.7479,89.3601,991.092,um,Surface,Ellipsoid Axis C,239,1000225621,261091,
722.794,434.322,-537.525,um,Surface,Ellipsoid Axis C,239,1000238432,261092,
1.56899e-08,-994.662,-103.189,um,Surface,Ellipsoid Axis C,239,1000257204,261093,
936.844,-348.777,26.0282,um,Surface,Ellipsoid Axis C,239,1000241906,261094,
-947.486,285.748,143.593,um,Surface,Ellipsoid Axis C,239,1000239472,261095,
-670.77,-692.689,-265.047,um,Surface,Ellipsoid Axis C,239,1000253488,261096,
378.178,530.883,758.383,um,Surface,Ellipsoid Axis C,239,1000227400,261097,
-125.958,945.639,-299.836,um,Surface,Ellipsoid Axis C,239,1000224486,261098,
254.065,-210.401,944.024,um,Surface,Ellipsoid Axis C,239,1000234024,261099,
-1.04587e-09,0,1000,um,Surface,Ellipsoid Axis C,239,1000224488,261100,
-1.13952,-971.423,-237.351,um,Surface,Ellipsoid Axis C,239,1000224481,261101,
-751.653,-23.954,-659.124,um,Surface,Ellipsoid Axis C,239,1000227233,261102,
773.214,616.497,148.562,um,Surface,Ellipsoid Axis C,239,1000254226,261103,
465.281,18.2198,884.976,um,Surface,Ellipsoid Axis C,239,1000238294,261104,
567.544,714.607,-408.94,um,Surface,Ellipsoid Axis C,239,1000231813,261105,
390.213,-676.98,624.045,um,Surface,Ellipsoid Axis C,239,1000259885,261106,
277.742,172.824,944.982,um,Surface,Ellipsoid Axis C,239,1000243664,261107,
353.944,-701.312,618.778,um,Surface,Ellipsoid Axis C,239,1000260331,261108,
-927.814,327.987,-177.724,um,Surface,Ellipsoid Axis C,239,1000253792,261109,
-478.048,-743.81,467.137,um,Surface,Ellipsoid Axis C,239,1000252419,261110,
-1.02006e-08,622.397,782.702,um,Surface,Ellipsoid Axis C,239,1000255934,261111,
-208.919,-955.697,207.354,um,Surface,Ellipsoid Axis C,239,1000257710,261112,
-112.081,177.928,977.64,um,Surface,Ellipsoid Axis C,239,1000226074,261113,
412.586,864.658,286.598,um,Surface,Ellipsoid Axis C,239,1000244837,261114,
-647.803,-699.797,-301.058,um,Surface,Ellipsoid Axis C,239,1000256074,261115,
447.418,-893.109,46.6194,um,Surface,Ellipsoid Axis C,239,1000228532,261116,
-451.941,-867.15,209.284,um,Surface,Ellipsoid Axis C,239,1000236626,261117,
-561.457,-430.452,-706.738,um,Surface,Ellipsoid Axis C,239,1000224505,261118,
968.198,-225.118,109.155,um,Surface,Ellipsoid Axis C,239,1000224501,261119,
-517.964,-813.1,265.672,um,Surface,Ellipsoid Axis C,239,1000226515,261120,
460.029,-718.503,521.658,um,Surface,Ellipsoid Axis C,239,1000226826,261121,
79.2889,397.596,914.128,um,Surface,Ellipsoid Axis C,239,1000224522,261122,
811.248,-584.702,0.000275111,um,Surface,Ellipsoid Axis C,239,1000251530,261123,
-695.908,-111.914,709.357,um,Surface,Ellipsoid Axis C,239,1000224512,261124,
2.61849e-09,-663.443,748.227,um,Surface,Ellipsoid Axis C,239,1000230629,261125,
167.851,-16.866,985.668,um,Surface,Ellipsoid Axis C,239,1000224518,261126,
-252.676,837.691,484.178,um,Surface,Ellipsoid Axis C,239,1000234078,261127,
416.685,-832.063,366.12,um,Surface,Ellipsoid Axis C,239,1000260805,261128,
557.571,830.079,-9.14754,um,Surface,Ellipsoid Axis C,239,1000224507,261129,
673.11,-738.926,30.1932,um,Surface,Ellipsoid Axis C,239,1000224513,261130,
368.212,-221.928,902.867,um,Surface,Ellipsoid Axis C,239,1000224517,261131,
655.169,-81.6664,751.055,um,Surface,Ellipsoid Axis C,239,1000238489,261132,
