
Time
 ==================== 
Time,Unit,Category,Time,ID,
2153.58,s,Surface,19,75810,
2153.58,s,Surface,19,75811,
2153.58,s,Surface,19,75812,
2153.58,s,Surface,19,75813,
2153.58,s,Surface,19,75814,
2153.58,s,Surface,19,75815,
2153.58,s,Surface,19,75816,
2153.58,s,Surface,19,75817,
2153.58,s,Surface,19,75818,
2153.58,s,Surface,19,75819,
2153.58,s,Surface,19,75820,
2153.58,s,Surface,19,75821,
2153.58,s,Surface,19,75822,
2153.58,s,Surface,19,75823,
2153.58,s,Surface,19,75824,
2153.58,s,Surface,19,75825,
2153.58,s,Surface,19,75826,
2153.58,s,Surface,19,75827,
2153.58,s,Surface,19,75828,
2153.58,s,Surface,19,75829,
2153.58,s,Surface,19,75830,
2153.58,s,Surface,19,75831,
2273.28,s,Surface,20,75832,
2273.28,s,Surface,20,75833,
2273.28,s,Surface,20,75834,
2273.28,s,Surface,20,75835,
2273.28,s,Surface,20,75836,
2273.28,s,Surface,20,75837,
2273.28,s,Surface,20,75838,
2273.28,s,Surface,20,75839,
2273.28,s,Surface,20,75840,
2273.28,s,Surface,20,75841,
2273.28,s,Surface,20,75842,
2273.28,s,Surface,20,75843,
2273.28,s,Surface,20,75844,
2273.28,s,Surface,20,75845,
2273.28,s,Surface,20,75846,
2273.28,s,Surface,20,75847,
2273.28,s,Surface,20,75848,
2273.28,s,Surface,20,75849,
2273.28,s,Surface,20,75850,
2273.28,s,Surface,20,75851,
2273.28,s,Surface,20,75852,
2273.28,s,Surface,20,75853,
2273.28,s,Surface,20,75854,
2273.28,s,Surface,20,75855,
2273.28,s,Surface,20,75856,
2273.28,s,Surface,20,75857,
2273.28,s,Surface,20,75858,
2273.28,s,Surface,20,75859,
2273.28,s,Surface,20,75860,
2273.28,s,Surface,20,75861,
2273.28,s,Surface,20,75862,
2273.28,s,Surface,20,75863,
2273.28,s,Surface,20,75864,
2273.28,s,Surface,20,75865,
2273.28,s,Surface,20,75866,
2273.28,s,Surface,20,75867,
2393.02,s,Surface,21,75868,
2393.02,s,Surface,21,75869,
2393.02,s,Surface,21,75870,
2393.02,s,Surface,21,75871,
2393.02,s,Surface,21,75872,
2393.02,s,Surface,21,75873,
2393.02,s,Surface,21,75874,
2393.02,s,Surface,21,75875,
2393.02,s,Surface,21,75876,
2393.02,s,Surface,21,75877,
2393.02,s,Surface,21,75878,
2393.02,s,Surface,21,75879,
2393.02,s,Surface,21,75880,
2393.02,s,Surface,21,75881,
2393.02,s,Surface,21,75882,
2393.02,s,Surface,21,75883,
2393.02,s,Surface,21,75884,
2393.02,s,Surface,21,75885,
2393.02,s,Surface,21,75886,
2393.02,s,Surface,21,75887,
2393.02,s,Surface,21,75888,
2393.02,s,Surface,21,75889,
2393.02,s,Surface,21,75890,
2393.02,s,Surface,21,75891,
2393.02,s,Surface,21,75892,
2393.02,s,Surface,21,75893,
2393.02,s,Surface,21,75894,
2393.02,s,Surface,21,75895,
2393.02,s,Surface,21,75896,
2393.02,s,Surface,21,75897,
2393.02,s,Surface,21,75898,
2393.02,s,Surface,21,75899,
2393.02,s,Surface,21,75900,
2393.02,s,Surface,21,75901,
2393.02,s,Surface,21,75902,
2512.74,s,Surface,22,75903,
2512.74,s,Surface,22,75904,
2512.74,s,Surface,22,75905,
2512.74,s,Surface,22,75906,
2512.74,s,Surface,22,75907,
2512.74,s,Surface,22,75908,
2512.74,s,Surface,22,75909,
2512.74,s,Surface,22,75910,
2512.74,s,Surface,22,75911,
2512.74,s,Surface,22,75912,
2512.74,s,Surface,22,75913,
2512.74,s,Surface,22,75914,
2512.74,s,Surface,22,75915,
2512.74,s,Surface,22,75916,
2512.74,s,Surface,22,75917,
2512.74,s,Surface,22,75918,
2512.74,s,Surface,22,75919,
2512.74,s,Surface,22,75920,
2512.74,s,Surface,22,75921,
2512.74,s,Surface,22,75922,
2512.74,s,Surface,22,75923,
2512.74,s,Surface,22,75924,
2512.74,s,Surface,22,75925,
2512.74,s,Surface,22,75926,
2512.74,s,Surface,22,75927,
2512.74,s,Surface,22,75928,
2512.74,s,Surface,22,75929,
2512.74,s,Surface,22,75930,
2512.74,s,Surface,22,75931,
2512.74,s,Surface,22,75932,
2512.74,s,Surface,22,75933,
2512.74,s,Surface,22,75934,
2512.74,s,Surface,22,75935,
2512.74,s,Surface,22,75936,
2512.74,s,Surface,22,75937,
2632.44,s,Surface,23,75938,
2632.44,s,Surface,23,75939,
2632.44,s,Surface,23,75940,
2632.44,s,Surface,23,75941,
2632.44,s,Surface,23,75942,
2632.44,s,Surface,23,75943,
2632.44,s,Surface,23,75944,
2632.44,s,Surface,23,75945,
2632.44,s,Surface,23,75946,
2632.44,s,Surface,23,75947,
2632.44,s,Surface,23,75948,
2632.44,s,Surface,23,75949,
2632.44,s,Surface,23,75950,
2632.44,s,Surface,23,75951,
2632.44,s,Surface,23,75952,
2632.44,s,Surface,23,75953,
2632.44,s,Surface,23,75954,
2632.44,s,Surface,23,75955,
2632.44,s,Surface,23,75956,
2632.44,s,Surface,23,75957,
2632.44,s,Surface,23,75958,
2632.44,s,Surface,23,75959,
2632.44,s,Surface,23,75960,
2632.44,s,Surface,23,75961,
2632.44,s,Surface,23,75962,
2632.44,s,Surface,23,75963,
2632.44,s,Surface,23,75964,
2632.44,s,Surface,23,75965,
2632.44,s,Surface,23,75966,
2632.44,s,Surface,23,75967,
2632.44,s,Surface,23,75968,
2632.44,s,Surface,23,75969,
2632.44,s,Surface,23,75970,
2632.44,s,Surface,23,75971,
2752.16,s,Surface,24,75972,
2752.16,s,Surface,24,75973,
2752.16,s,Surface,24,75974,
2752.16,s,Surface,24,75975,
2752.16,s,Surface,24,75976,
2752.16,s,Surface,24,75977,
2752.16,s,Surface,24,75978,
2752.16,s,Surface,24,75979,
2752.16,s,Surface,24,75980,
2752.16,s,Surface,24,75981,
2752.16,s,Surface,24,75982,
2752.16,s,Surface,24,75983,
2752.16,s,Surface,24,75984,
2752.16,s,Surface,24,75985,
2752.16,s,Surface,24,75986,
2752.16,s,Surface,24,75987,
2752.16,s,Surface,24,75988,
2752.16,s,Surface,24,75989,
2752.16,s,Surface,24,75990,
2752.16,s,Surface,24,75991,
2752.16,s,Surface,24,75992,
2752.16,s,Surface,24,75993,
2752.16,s,Surface,24,75994,
2752.16,s,Surface,24,75995,
2752.16,s,Surface,24,75996,
2752.16,s,Surface,24,75997,
2752.16,s,Surface,24,75998,
2752.16,s,Surface,24,75999,
2752.16,s,Surface,24,76000,
2752.16,s,Surface,24,76001,
2752.16,s,Surface,24,76002,
2752.16,s,Surface,24,76003,
2752.16,s,Surface,24,76004,
2752.16,s,Surface,24,76005,
2752.16,s,Surface,24,76006,
