
Ellipticity (prolate)
 ==================== 
Ellipticity (prolate),Unit,Category,Time,TrackID,ID,
0.244719,,Surface,2,1000052668,52760,
0.475627,,Surface,2,1000052672,52761,
0.343248,,Surface,2,1000052675,52762,
0.576246,,Surface,2,1000052674,52763,
0.308651,,Surface,2,1000052676,52764,
0.719693,,Surface,2,1000052677,52765,
0.520525,,Surface,2,1000052678,52766,
0.738659,,Surface,2,1000052681,52767,
0.643461,,Surface,2,1000052685,52768,
0.494934,,Surface,2,1000052683,52769,
0.408105,,Surface,2,1000052679,52770,
0.634577,,Surface,2,1000052680,52771,
0.305085,,Surface,2,1000052684,52772,
0.426671,,Surface,2,1000052682,52773,
0.593751,,Surface,2,1000052686,52774,
0.633592,,Surface,2,1000052689,52775,
0.396767,,Surface,2,1000052688,52776,
0.423149,,Surface,2,1000052687,52777,
0.583706,,Surface,2,1000052691,52778,
0.452606,,Surface,2,1000052690,52779,
0.473133,,Surface,2,1000052693,52780,
0.455767,,Surface,2,1000052692,52781,
